text,likes_faixa
NexoArquivo  podcast Nesta edição a história das CPIs no Brasil E como elas perderam sua eficácia ,-1
acadêmico Esta dissertação realizada por Felipe Lauritzen na Sciences Po Paris verifica estatisticamente as con… ,-1
Aumento de preços afeta com mais força as faixas de renda mais altas no início do ano na comparação com  Impa… ,-1
AcessoLivre  Medicamentos como cloroquina e ivermectina continuam a ser receitados e defendidos por políticos com… ,0
Ministros avaliam decisão de Edson Fachin que anulou condenações da Lava Jato Suspeição de Sergio Moro decretada p… ,-1
Produzido por Roberto Menescal disco de  mostra cantora modernizando sonoridade e repertório ,0
NexoArquivo  gráfico Entenda como utilizar cada técnica e o que é necessário saber sobre a temperatura da água… ,0
Premiação chega em sua ª edição em  popularizando ainda mais a fantasia e a ficção científica  ,-1
Escute o podcast DurmaComEssa na Orelo ☁️🎧 ,-1
podcast Bernie Madoff estava preso desde  por um esquema de pirâmide envolvendo US  bilhões o maior já re… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta quartafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta quartafeira  A média móvel foi… ,-1
opinião A corrupção é areia nas engrenagens de políticas afirmativas que buscam promover a igualdade de gênero… ,-1
Empresa anuncia aquisição de grupo focado em cobertura de cultura pop Varejista também já comprou sites de tecnolo… ,0
gráfico Em  cerca de  dos jovens brasileiros entre  e  anos fumavam Na maioria dos países a porcen… ,-1
RT  “Política pública de primeira infância pioneira no Brasil o Primeira Infância Melhor serviu de inspiração para programa…,-1
Depois de  anos de uma guerra que custou US  bilhões e deixou mais de  mil civis mortos e feridos EUA fix… ,-1
Comissões de investigação têm que ser criadas se exigências constitucionais forem cumpridas No caso de processos d… ,-1
NexoArquivo  podcast Neste Politiquês’ uma conversa sobre colegiados fundamentais na aprovação ou no veto de… ,-1
Botijão e gás encanado ficam mais caros e pressionam bolso dos brasileiros Movimento do preço vai na contramão de… ,-1
opinião Emenda constitucional e decreto inauguram nova etapa para a educação infantil no país com mais recursos… ,-1
AcessoLivre  Cinco dias após ordem do Supremo Senado oficializa comissão Presidente da Casa unificou pedidos de… ,-1
AcessoLivre  Estudo conduzido no fim de  mapeou a parcela dos lares brasileiros que enfrenta fome ou acesso i… ,-1
Políticos e personalidades costumam receber honraria Alguns nomes escolhidos são motivos de controvérsia ,-1
Descolamento do leito marinho pode dar início a série de eventos que aumentariam nível do mar em mais de três metro… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta terçafeira  Foram  novas mo… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta terçafeira  A média móvel foi d… ,-1
A partir de hoje  o gráfico de óbitos por covid no Brasil passa a utilizar o CONASS Conselho Nacional de… ,0
O fundador do Twitter   vendeu o primeiro tuíte publicado na plataforma por US  milhões quase R  mil… ,-1
“A mudança é coletiva Todo mundo tem um papel central”  Aparecida Vilaça agora no festival QuandoComeçaOSéculo,-1
podcast Segundo Ministério da Saúde  milhão de pessoas não voltaram para a segunda aplicação Abandono vacina… ,-1
"""Não se pode desvincular a ciência do bemestar"" Aparecida Vilaça agora no festival QuandoComeçaOSéculo",-1
Depois de trocar quatro vezes de presidente em três anos Peru busca estabilidade em candidatos de polos extremos e… ,-1
“Não haveria de ter dentro desse campo da espécie humana um conjunto de pessoas socioambientais Nós todos temos qu… ,-1
“Enquanto o céu está azul as corporações comem a Terra”  Ailton Krenak agora no festival QuandoComeçaOSéculo,-1
“Entre a extinção e a peste eu ficaria na dúvida”  Ailton Krenak agora no festival QuandoComeçaOSéculo,-1
"RT  Em parceria com o  promovemos entre março e junho o festival QuandoComeçaOSéculo 

Encontros virtuais entre cien…",-1
Emergências climáticas somos uma espécie em extinção ,0
NexoArquivo  especial Áreas de convívio unindo prédios e calçadas iluminação pública de led mais espaço para… ,-1
Daqui a pouco às h Ailton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “E… ,-1
Gestão de mídias sociais lidera a lista de  ocupações com maior expansão desde  indica um levantamento do Li… ,-1
 Oi Jefferson Na manhã desta terça  nosso site passou por uma instabilidade no acesso ao login e o me… ,-1
 Oi Vinícius Na manhã desta terça  nosso site passou por uma instabilidade no acesso ao login… ,-1
Decisão liminar de ministra suspende efeitos de quatro medidas que flexibilizavam a compra e o porte de armas no Br… ,-1
RT  O microcrédito tornouse relevante no debate internacional no fim dos anos  quando Muhammad Yunus criou o Banco Gra…,-1
Daqui a pouco às h Ailton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “E… ,-1
AcessoLivre  Analistas da política e do direito ouvidos pelo Nexo falam sobre os rumos da investigação a partir… ,-1
Via   Nossas refeições nunca estiveram tão embaralhadas E dificilmente voltarão a ser tão regradas co… ,-1
Com protagonismo do ministro Tarcísio de Freitas governo concede  projetos para a iniciativa privada Apesar do… ,-1
AcessoLivre  Informações sobre a eficácia e os efeitos colaterais dos imunizantes OxfordAstraZeneca e Coronavac… ,-1
opinião Não se cria e mantém uma lei quando inexiste a intenção de burlála O presidente que o diga’ Leia na c… ,-1
AcessoLivre  O que mudou e o que não mudou nos prognósticos desde o início da pandemia ,-1
Amanhã  às h Ailton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Eme… ,-1
AcessoLivre  Obra mostra estruturas vazias e situação de profissionais dos clubes que estão sem funcionar desde m… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta segundafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta segundafeira  A média móvel foi… ,-1
podcast Medida altera mais de  regras do Código Brasileiro de Trânsito Flexibilização de pontos para suspensão… ,-1
Governo anuncia regularização de programa que permite que usuários avaliem substâncias ilegais como ecstasy e LSD e… ,0
RT  Também damos boas vindas para a  também novo parceiro do NexoPolíticasPúblicas A Cátedra J CastroUSP i…,-1
RT  Damos boas vindas ao  novo parceiro do NexoPolíticasPúblicas O Brazil LAB da Universidade de Princeton irá…,-1
Game da franquia quer aliar entretenimento e aspecto educativo por meio de documentários e outras iniciativas ,0
NexoArquivo  vídeo Naércio Menezes Filho professor do Insper e da USP e Márcia Lima professora da USP debat… ,-1
Direitista derrota rival apoiado por expresidente Rafael Correa e herda missão de estabilizar a política e recuper… ,-1
"RT  ""Crise do novo coronavírus vem sendo marcada por falta de coordenação do governo federal"" Relembre o que aconteceu no p…",-1
Exfuncionária afirma que plataforma faz vista grossa com o uso de páginas falsas para alavancar publicações de cam… ,-1
"RT  ⚡️ Como o amor salva 

A cantora Letrux a escritora e psiquiatra 
e os leitores da GamaRevista trazem histó…",-1
externo A OMS apresenta um roteiro de desafios para mudar até  o panorama das moléstias tropicais negligencia… ,-1
AcessoLivre  Levantamento de psicólogos feito durante um ano busca avaliar as relações com o trabalho durante o c… ,-1
AcessoLivre  entrevista Maurílio Bonora biólogo especialista em imunologia fala ao Nexo sobre o caminho e o… ,-1
O Nexo’ explica as causas da disputa e como os principais atores políticos atuam no conflito Presidente tem até … ,-1
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
O americano Julian Agass faz sucesso no YouTube mostrando o passo a passo da conservação de pinturas antigas ,0
Terça  às h Aílton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Emer… ,-1
estante A convite da seção Favoritos’ a psicóloga e especialista em terapia cognitivocomportamental Carolina B… ,-1
Via   SemanaGama com histórias em que o amor pelo outro pela família pelo parceiro e até por si fo… ,-1
AcessoLivre  O Nexo reúne exemplos de como governos ao redor do mundo têm organizado suas filas de imunização  ,-1
  Acúmulo de resíduos causa impactos negativos à saúde e ao meio ambiente Em contrapartida economi… ,-1
opinião O homem cordial teria sido o primeiro cancelador’ e é bem provável que ele deva seu modo peculiar de a… ,-1
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
RT  A cantora Letrux a escritora e psicanalista Natalia Timerman e os leitores da Gama trazem histórias em que o amor pelo o…,-1
Primeiroministro do país premiado por retomar relações diplomáticas com a Eritreia está sob pressão internaciona… ,-1
NexoArquivo  O ritmo colombiano que ganhou a América é um universo imenso Aqui estão dicas para você se guiar po… ,-1
Originalmente previsto para  levantamento essencial para a definição de políticas públicas corre risco de não… ,-1
AcessoLivre  Da realização de celebrações religiosas às contestações à vacinação escolhas individuais têm grande… ,0
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
Cantora e escritora americana oferecerá conteúdo gratuito e pago toda semana para assinante ,0
Terça  às h Aílton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Emer… ,-1
AcessoLivre  Estudo de agência americana reforça que principal foco de contágio do novo coronavírus é o ar Para… ,1
 Floresta tropical é a segunda maior do país atrás da Amazônia e está fortemente relacionada com a… ,-1
opinião Ao mesmo tempo que exige muitos esforços para proteger vidas a crise em curso também está provocando ou… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
AcessoLivre  Todos os anos  milhões de muçulmanos vão a Meca Com a pandemia fiéis terão de comprovar que estã… ,-1
Via   Enquanto a grande mídia utilizava imagens para desonrar a população afrodescendente os negros a… ,0
opinião Independentemente de qual seja a crença de grupos afrodescendentes seja ela cristã ou não a intolerânc… ,-1
NexoArquivo  vídeo A farofa e sua base a farinha ajudam a entender a formação da comida brasileira… ,-1
AcessoLivre  O Nexo’ lista perguntas e responde sobre dúvidas recorrentes acerca da imunização contra a covid ,-1
AcessoLivre  Nova cepa em Belo Horizonte apresenta  mutações desconhecidas e tem semelhanças com variantes mais… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
Terça  às h Aílton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Emer… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,0
Ecossistemas tropicais dominados por plantas com flores teriam se formado após colisão de gigantesca rocha espacial ,-1
Terça  às h Aílton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Emer… ,-1
estante O Nexo’ publica trecho de uma das obras mais famosas de Haruki Murakami A narrativa explora o poder que… ,-1
acadêmico Esta dissertação realizada por Rayhanna Fernandes de Souza Oliveira na UFMG Universidade Federal de M… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
gráfico Homens são  dos tripulantes de viagens espaciais Americanos representam mais da metade das pessoas… ,-1
AcessoLivre  Luís Roberto Barroso determina que presidente do Senado instale grupo parlamentar para investigar a… ,-1
interativo IPCA avança  em março maior taxa para o mês desde  Em  meses inflação fica em  Nes… ,-1
NexoArquivo  Via   Um bom conselho de trabalho ainda é capaz de transformar carreiras Profissionais… ,-1
opinião Não há dúvida de que não haverá mais fila de vacinação Instaurouse o salvese quem puder’ Toda pesso… ,0
AcessoLivre  UTIs militares estão colapsadas mas restam vagas de enfermaria Ações na Justiça tentam abrir esses… ,-1
Votos de Kassio Nunes Marques têm sido criticados por colegas de tribunal e pelo meio jurídico Sua mais recente de… ,0
Terça  às h Aílton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Emer… ,-1
Em sua primeira edição iniciativa realizada em parceria com o Nexo Políticas Públicas’ premiou seis pesquisadores… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta quintafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta quintafeira  A média móvel foi… ,-1
podcast Vereador do Rio e sua esposa Monique Medeiros foram presos temporariamente por suposto envolvimento na… ,-1
RT  ⚡️ Filas de atendimento no SUS Política de crédito rural Acolhimento no ambiente escolar e mais destaques da SeleçãoN…,-1
Maior festival de documentários da América Latina É Tudo Verdade de  exibe online obras com diferentes recorte… ,-1
AO VIVO  Cerimônia de entrega do Prêmio Lélia Gonzalez de Manuscritos Científicos sobre Raça e Política ,-1
Terça  às h Aílton Krenak e Aparecida Vilaça refletem se somos uma espécie humana em extinção na mesa “Emer… ,-1
opinião É inevitável comer animais invertebrados e produtos destes animais Eles estão por toda a nossa volta s… ,-1
Prêmio tem por objetivo incentivar trabalhos de pesquisadorases pretasos e pardasos sobre nossas desigualdade… ,-1
Daqui a pouco às h acontece a transmissão ao vivo da cerimônia de premiação do Prêmio Lélia Gonzalez de Manusc… ,-1
Para justificar proposta de tributação de livros Receita Federal diz que público leitor é formado majoritariamente… ,0
"RT  ""Não há qualquer empecilho ou incompatibilidade lógica ou constitucional para a garantia de direitos aos trabalhadores e…",-1
AcessoLivre  Estudo de pesquisadores da FGV estimou o impacto das novas rodadas do benefício Dados apontam para… ,-1
NexoArquivo  O Nexo’ consultou quatro pessoas brancas de diferentes áreas para falar sobre a sua responsabilidad… ,-1
AcessoLivre  Cotado para ocupar uma vaga no Supremo advogadogeral da União cita Bíblia para defender no tribuna… ,-1
Presidente da Câmara dos Deputados promete urgência na aprovação de um projeto batizado de Lei do Estado Democráti… ,-1
AcessoLivre   Reação do presidente a marcas negativas da pandemia em  segue o mesmo padrão de atacar restriçõ… ,-1
Produzido por Roberto Menescal disco de  mostra cantora modernizando sonoridade e repertório ,0
RT  Animais como morcegos e abelhas realizam a polinização das plantas e fazem com que a agricultura renda até  bilhões de…,-1
NexoPolíticasPúblicas  Animais como morcegos e abelhas realizam a polinização das plantas e fazem com que a agric… ,-1
Há  dias militares venezuelanos atacam com aviões e tanques uma região na fronteira com a Colômbia Mais de  mi… ,-1
podcast Câmara aprova texto que flexibiliza as regras para a compra de doses destinadas a funcionários e permite… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta quartafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta quartafeira  A média móvel foi… ,-1
Professor da USP e membro da Academia Brasileira de Letras teórico se debruçou sobre a história da produção nacion… ,0
Penteado com cabelo crespo se tornou ícone de resistência e foi discutido dentro do BBB ,0
Paulo Maiurino é o quarto diretorgeral nomeado para o órgão de investigação que virou pivô de um inquérito crimina… ,-1
opinião A importância de políticas econômicas no combate à desigualdade nunca foi tão evidente como num mundo de… ,-1
NexoArquivo  O Nexo’ destaca  características do nosso tempo que foram escancaradas no ano de  Neste capí… ,-1
gráfico Em  China e EUA foram responsáveis por  e  das emissões globais respectivamente Em termo… ,-1
Regulamentação do ensino domiciliar é o único projeto da área educacional considerado prioritário pelo governo Bols… ,-1
AcessoLivre  Doses estão sendo aplicadas em profissionais da segurança em ao menos seis estados antes mesmo da im… ,-1
Via   Obrigatório para quem tem black power ele existe desde o Egito Antigo e virou símbolo da resist… ,-1
Peça apresentada durante a gripe espanhola de  teve produção econômica e músicos mortos durante turnê ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta terçafeira  Foram  novas mo… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta terçafeira  A média móvel foi d… ,0
podcast Deputada Flávia Arruda assume comando da articulação política do governo e passa a despachar de dentro do… ,-1
O fundador do Twitter   vendeu o primeiro tuíte publicado na plataforma por US  milhões quase R  mil… ,-1
RT  “Cada vez mais temos comprovações científicas demonstrando o quanto a qualidade das relações humanas interfere nos proc…,-1
Prêmio tem por objetivo incentivar trabalhos de pesquisadorases pretasos e pardasos sobre nossas desigualdade… ,-1
Quinta  às h transmissão ao vivo da cerimônia de premiação do Prêmio Lélia Gonzalez de Manuscritos Científi… ,-1
AcessoLivre  Evento discute o papel e a formação das redes filantrópicas no país em um momento de agravamento da… ,-1
RT  ⚡️ A educação superior transforma realidades Nesta edição da semanagama professores alunos e os primeiros da família…,-1
AcessoLivre  Terapia desenvolvida desde a década de  está sendo usada para pacientes com insuficiência respir… ,-1
opinião O fato é que o brasileiro tornouse esse povo duro frio e insensível diante da morte Acreditamos que p… ,-1
RT  Desde o período imperial tema passou por uma crescente regulamentação com recentes desafios impostos com o teto de gas…,-1
RT  A educação superior transforma realidades Nesta edição da SemanaGama professores alunos e os primeiros da família a c…,-1
AcessoLivre  País registrou no último trimestre de  maior nível de insegurança alimentar grave desde  Au… ,-1
AcessoLivre  Autoridades denunciam intimidações de grupos contrários a medidas restritivas Em Palmas prédio de… ,-1
AcessoLivre  Ministério da Economia fala em reeditar programas de crédito e de redução de salário mas esbarra em… ,-1
AcessoLivre  Segundo projeção de instituto americano Brasil pode ter mais  mil mortos Diretor do Instituto B… ,-1
pdocast Monitoramento mostra que antecipação de feriados na capital não aumentou isolamento social de forma signi… ,-1
Este NexoGráfico mostra a evolução de óbitos em covid no mundo até esta segundafeira  Foram  novas m… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta segundafeira  A média móvel foi… ,0
AcessoLivre  Políticos celebridades e outros famosos podem ajudar a alavancar campanhas de imunização ,0
AcessoLivre  Plano para retomada da economia prevê intenso monitoramento dos cidadãos Projeto piloto exige pass… ,-1
AcessoLivre  Ministro do Supremo Kassio Nunes Marques liberou celebrações em templos e igrejas Dois dias depois… ,-1
O governo do Egito transferiu  múmias para um novo museu no Cairo numa operação faraônica que mistura memória his… ,0
opinião Inovação pública pressupõe foco permanente no cidadão É preciso garantir que o cidadão encontre de form… ,-1
Bloqueio comercial e pressão diplomática fazem gigante chinesa desacelerar seu crescimento no ano do leilão do G n… ,-1
explicado Unidades de Terapia Intensiva abrigam os pacientes mais graves Pandemia elevou demanda por leitos e pr… ,-1
NexoPolíticasPúblicas  Neste vídeo a doutoranda em desenvolvimento Moema Hofstaetter discute os impactos socioa… ,-1
Instituição disponibilizou pela primeira vez imagens dos itens de seu acervo em um site que pode ser acessado gratu… ,0
estante A convite da seção Favoritos’ o escritor roteirista e jornalista Edson Aran indica livros com narrativ… ,0
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
Gerente executivo de recursos humanos foi demitido após operação irregular com ações da empresa Caso veio à tona u… ,-1
Via   Descubra como abandonar aquela mania que você está doido para deixar de lado mas ainda não sabe… ,-1
AcessoLivre  Relatório alerta para riscos e violações à integridade física e mental de usuários infantojuvenis na… ,-1
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
AcessoLivre  Com diferentes estratégias de enfrentamento à pandemia  lugares da Ásia e da Oceania registraram… ,-1
NexoArquivo  Estudo mostra que elas têm menos apoio no local de trabalho e se consideram menos preparadas para a… ,-1
opinião O combate às fake news é essencial para que a saúde pública possa se fortalecer enfatizando a importânc… ,-1
O Nexo’ resgata as bases que ajudaram a eleger o excapitão em  e mostra como está o apoio delas na segunda me… ,0
Até amanhã  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente n… ,-1
NexoArquivo  léxico A justiça é muda Já o juiz fala — a palavra é um composto de “jus” direito com “dex” de… ,-1
Construída inteiramente em cima das falas de familiares e amigos biografia percorre a trajetória do escritor colom… ,0
AcessoLivre  Aumento do engajamento de perfis durante agravamento da pandemia revela a importância da informação… ,0
Via   Conhecida no Brasil como PFF foi inspirada em um sutiã e é a escolha mais indicada caso você t… ,0
opinião A concessão dos naming rights do metrô de São Paulo pode levar ao apagamento de elementos  significati… ,-1
NexoPolíticasPúblicas  Legislação da ditadura militar vem sendo cada vez mais usada na democracia Veja a retrosp… ,-1
Levantamento do Centro de Estudos de Segurança e Cidadania calcula os gastos do Estado e o impacto de medidas nas á… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
opinião Parece que estamos sempre em estado de guerra numa tentativa permanente de corroer a democracia por den… ,-1
NexoArquivo  estante Essa visão empregada como ferramenta de análise social considera que categorias como raç… ,-1
AcessoLivre  Projeto no Congresso tenta facilitar compra de vacinas por empresas hoje prevista apenas depois que… ,-1
O Nexo’ detalha os limites constitucionais à atuação política das instituições militares e os episódios que os co… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
externo Equipamentos em desenvolvimento no país apoiam a reabilitação de pacientes com mobilidade limitada ,-1
podcast Gênero musical portorriquenho é influência chave no pop global contemporâneo Este episódio do Escuta c… ,-1
NexoPolíticasPúblicas  Insetos são considerados chave nos serviços ecossistêmicos de polinização Entenda qual o… ,-1
estante O Nexo’ publica trecho de livro que explora a biografia de grandes artistas da música clássica para ilum… ,-1
Estado americano descriminaliza uso recreativo da substância com lei que prevê apoio para grupos mais afetados pela… ,0
Via   Além de acompanhar a evolução de sua escrita a obra fornece uma janela para sua intimidade ,-1
opinião O antropólogo Piero Leirner analisa como as Forças Armadas usam Bolsonaro para fazer um rebranding milita… ,0
NexoArquivo  Notícias análises gráficos e reportagens que abordam a desigualdade racial e o preconceito no Bras… ,-1
Lideranças cotadas para as eleições de  assinam manifesto em que reconhecem risco de ruptura no Brasil de Bolso… ,-1
AcessoLivre  Após pressão de empresários Congresso volta a discutir possibilidade de compra de doses contra a co… ,-1
Até segunda  os conteúdos exclusivos MaisLidasNoNexo estão com acessolivre Leia compartilhe e experimente… ,-1
NexoPolíticasPúblicas  Quais elementos mais ameaçam a saúde dos brasileiros Enquanto alguns afetam a população e… ,-1
A crise entre o governo de Jair Bolsonaro e comandantes militares As trocas nos ministérios O mês mais letal da p… ,-1
Cantor americano lançou clipe e tênis com referências ao Diabo e ao inferno despertando a ira moralista de conserv… ,0
gráfico Dois tipos de naves foram responsáveis por carregar  dos passageiros que já foram ao espaço o ônibus… ,-1
Via Gama Revista  Head de empresas e direitos humanos na TozziniFreire Clara Serva une a paixão por causas sociai… ,-1
opinião Como cuidar de nós mesmas e de nossas famílias quando somos criminalizadas constantemente por parte das… ,-1
Prefeitas defendem diálogo com outras esferas de governo para garantir vacinas e viabilizar políticas públicas para… ,-1
opinião Pode haver argumentos para incentivar a produção nacional em setores específicos Mas é preciso entender… ,-1
NexoArquivo  Via   Depois de quase desistir de uma vaga no Google Christiane Silva Pinto promoveu u… ,-1
AcessoLivre   Em dia de novo recorde de mortes por covid Ministério da Saúde reduz pela metade a previsão de… ,-1
Militar da reserva comandou intervenção federal na segurança pública do Rio e ficou um ano na Casa Civil Agora as… ,-1
Desemprego recorde inflação em alta impasse no Orçamento auxílio emergencial atrasado e expectativas ruins se so… ,0
Produzido por Roberto Menescal disco de  mostra cantora modernizando sonoridade e repertório ,0
RT  A bebida extraída de fontes naturais alcança status de luxo entra em cartas de restaurantes no mundo e ganha mercado no B…,-1
AcessoLivre  Político de Mongaguá diz que gostaria de ouvir do pai e do irmão a queixa de que o comércio deles q… ,0
podcast Governo federal divulga calendário de distribuição do benefício Estudo mostra que novo programa não é su… ,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta quartafeira  Foram  novas… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta quartafeira  A média móvel foi… ,0
"AO VIVO começou neste minuto o evento “Mulheres na liderança contra a COVID"" A iniciativa fala sobre o trabalh… ",-1
acadêmico Esta dissertação realizada por Tatiana Lemos dos Santos Borges na UFRJ examina o papel das rádios com… ,-1
Memorial da Resistência oferece acesso a seu arquivo o mais completo registro da história do período ,0
O evento “Mulheres na liderança contra a COVID” fala sobre o trabalho feminino na política para o enfrentamento… ,-1
gráfico A evolução dos computadores revolucionou nossas atividades do dia a dia permitindo uma nova era de inova… ,-1
As prefeitas  de Palmas TO Renata Sene SP e  de Lauro de Freitas BA falam no e… ,-1
Programese com o apoio do Nexo o  promove hoje o evento “Mulheres na liderança contra a COVID” com a… ,-1
RT  Neste bibliografia básica a pesquisadora Silvia Aguião  do Afro recomenda obras de três autoras — L…,-1
AcessoLivre  Documento ainda não é conclusivo mas aponta evidências a respeito de como a transmissão começou Pa… ,-1
NexoArquivo  O racismo e suas representações são construídos através de ideologias atitudes práticas e processo… ,-1
RT  Da dessalinização à coleta de névoa como as cidades buscam reinventar suas relações com o ciclo da água à beira de uma cr…,-1
AcessoLivre  Com explosão de casos de covid e filas para atendimento no país todo estados têm determinado protoc… ,-1
opinião O atual governo é um adversário completamente diferente enquanto estamos ocupados em não levar gols o… ,-1
Queda da cúpula do Exército da Marinha e da Aeronáutica por divergências com Bolsonaro ocorre na véspera de  de… ,0
  Insetos são considerados chave nos serviços ecossistêmicos de polinização Entenda qual o seu pape… ,-1
Escritor italiano radicado no Brasil morreu aos  anos em São Paulo em decorrência de um câncer  ,0
gráfico Dos  ministros que tomaram posse junto com Bolsonaro metade continua no primeiro escalão do governo S… ,-1
podcast Demissão de ministro da Defesa por Bolsonaro leva à saída de comandantes do Exército da Marinha e da Aer… ,-1
RT  O uso de informações para mapeamento da cobertura e uso do solo é fundamental tanto para compreender as dinâmicas de ocu…,-1
RT  Insetos são considerados chave nos serviços ecossistêmicos de polinização Entenda qual o seu papel e como as ações antr…,-1
Inscrevase na nossa newsletter diária noturna DurmaComEssa que além do podcast traz os principais destaques do… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no mundo até esta terçafeira  Foram  novas mo… ,-1
Este NexoGráfico mostra a evolução de óbitos por covid no Brasil até esta terçafeira  A média móvel foi d… ,-1
"""Nós somos o maior país negro fora da África A África está aqui conosco"" Edson Cardoso agora no festival… ",-1
AcessoLivre  Grupo que se manifestou contra a ditadura militar nos anos  se organiza para protestos contra o… ,0
"""No Brasil a gente tem um problema que não é só o esquecimento Você até resgata os negros mas você tira dele ess… ",-1
"""Toda a intelectualidade negra passa pelo problema da invisibilização""  ",-1
"""Eu não consigo olhar para os brancos e achar que eles são os problemas por si só”   agora no festival… ",-1
O fundador do Twitter   vendeu o primeiro tuíte publicado na plataforma por US  milhões quase R  mil… ,-1
"""O movimento negro participou com muita força pela democratização da sociedade mas ele não teve apoio da esquerda… ",-1
"""Nós sempre brigamos pelo Censo porque sabemos que sem indicadores sociais e econômicos não se faz política”  Eds… ",-1
"""Minha mãe dizia pra mim filho o Brasil é um país racista você tem que ser o melhor e ainda vai ser pouco” … ",-1
"""Para quem está marginalizado essa sociedade não é democrática”   agora no festival… ",-1
"""A democracia burguesa é uma ditadura de uma maioria contra a minoria O que a gente precisa é de uma democracia pr… ",-1
"""Se a sociedade é racista ela não é democrática”  Edson Cardoso agora no festival QuandoComecaOSeculo ",-1
"""O racismo é incompatível inconciliável com democracia""  Edson Cardoso agora no festival QuandoComecaOSeculo ",-1
“Vidas negras existe democracia com racismo”  Festival “Quando começa o século ” ,0
Novo chanceler reúne perfil discreto pouca experiência e alinhamento a Bolsonaro   ,-1
Daqui a pouco às h acontece a mesa “Vidas negras existe democracia com racismo” do festival… ,-1
Próximo da bancada da bala exsecretário de Segurança Pública já era cogitado para cargo no governo desde o fim de… ,-1
NexoArquivo  Criados por grupo da Universidade Federal do Paraná livro de passatempos e jogo da memória apresent… ,-1
